6697.json,barely-true,"Under Obama, home values in Florida collapsed, construction jobs were lost and the state had a high foreclosure rate.","housing,message-machine-2012",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a campaign ad,"<p> Romney campaign ad, &quot;<a href=""http://www.youtube.com/watch?v=J-Lyc-VOHDA&amp;feature=player_embedded"">A Better Future: Florida - Home Values</a>,&quot; Sept. 7, 2012<br /> <br /> Zillow.com, <a href=""http://www.zillow.com/local-info/FL-home-value/r_14/#metric=mt%3D34%26dt%3D1%26tp%3D6%26rt%3D14%26r%3D14%252C394856%252C395148%252C394943%26el%3D0"">Florida Home Prices and Home Values</a>, accessed Sept. 12, 2012<br /> <br /> Interview with Stan Humphries, Zillow chief economist, Sept. 12, 2012<br /> <br /> Interview with Ken Thomas, bank consultant and economist, Sept. 12, 2012<br /> <br /> Bureau of Labor Statistics, Florida statewide construction employment, 2002-2012<br /> <br /> Email interview with Ken Harney, syndicated real estate columnist, Sept. 12, 2012<br /> <br /> Treasury.gov, &quot;<a href=""http://www.treasury.gov/initiatives/financial-stability/results/MHA-Reports/Documents/May%202012%20MHA%20Report%20FINAL.PDF"">Making Home Affordable: Program Performance Report Through May 2012</a>&quot;</p> <p> RealtyTrac, Florida Foreclosure Activity, January 2006 through August 2012<br /> <br /> Interview with Daren Blomquist, <a href=""http://www.realtytrac.com/home/"">RealtyTrac</a>, Sept. 13, 2012<br /> <br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/promises/obameter/promise/435/create-new-criminal-penalties-for-mortgage-fraud/"">Fraud Enforcement and Recovery Act gives new power to prosecute mortgage fraud</a>,&quot; Oct. 5, 2009<br /> <br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/promises/obameter/promise/15/create-a-foreclosure-prevention-fund-for-homeowner/"">Foreclosure prevention fund a &quot;colossal failure</a>,&quot; special inspector says,&quot; March 31, 2011<br /> <br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/promises/obameter/promise/312/create-a-homeowner-obligation-made-explicit/"">New standards included in Dodd-Frank</a>,&quot; May 24, 2012<br /> <br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/promises/obameter/promise/313/allow-bankruptcy-judges-to-modify-terms-of-a-home-/"">House rejects &lsquo;cramdown&rsquo; amendment on bankruptcy modifications of home mortgages</a>,&quot; Jan. 6, 2010</p>"
1738.json,mostly-true,"The new Arizona immigration law ""says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.""","immigration,legal-issues",alfredo-gutierrez,Former state Senator,Arizona,democrat,0,0,0,1,0,an interview on MSNBC's Hardball,"<p>MSNBC, <a href=""http://www.cq.com/display.do?dockey=/cqonline/prod/data/docs/html/transcripts/newsmaker/111/newsmakertranscripts111-000003648685.html@committees&amp;metapub=CQ-TRANSCRIPTS&amp;searchIndex=9&amp;seqNum=16"" target=""_blank"">transcript</a> of Hardball, April 26, 2010, (CQ transcript, for subscribers only)</p> <p><a href=""http://www.azleg.gov/legtext/49leg/2r/bills/sb1070h.pdf"" target=""_blank"">Text</a> of Senate Bill 1070 (Arizona immigration law)</p> <p><a href=""http://law.onecle.com/uscode/8/1304.html"" target=""_blank"">Text</a> of ""Aliens and Nationality -- 8 USC Section 1304""</p> <p><a href=""http://law.onecle.com/uscode/8/1306.html"" target=""_blank"">Text</a> of ""Aliens and Nationality - 8 USC Section 1306""</p> <p><em>Washington Post</em>, ""<a href=""http://www.washingtonpost.com/wp-dyn/content/article/2010/04/23/AR2010042301441.html"" target=""_blank"">Arizona Governor Signs Immigration Bill, Reopening National Debate</a>,"" April 24, 2010</p> <p>Michael Gerson, ""<a href=""http://www.washingtonpost.com/wp-dyn/content/article/2010/04/27/AR2010042703894.html?hpid=opinionsbox1"" target=""_blank"">A Test of Arizona's Political Character</a>"" (<em>Washington Post</em> op-ed), April 28, 2010</p> <p>Interview with Peter Spiro, law professor at Temple University, April 28, 2010</p> <p>E-mail interview with Kevin Johnson, dean of the law school at the University of California-Davis, April 28, 2010</p> <p>E-mail interview with Laura A. Hernandez, law professor at Baylor University, April 27, 2010</p> <p>E-mail interview with Judith Gans, program manager for immigration policy at the Udall Center for Studies in Public Policy at the University of Arizona, April 27, 2010</p> <p>E-mail interview with Stephen W. Yale-Loehr, adjunct law professor at Cornell University, April 28, 2010</p> <p>E-mail interview with Gabriel (Jack) Chin, University of Arizona law professor, April 28, 2010</p> <p>E-mail interview with Jennifer Chacon, law professor at the University of California (Irvine), April 28, 2010</p>"
7425.json,mostly-true,The only time in our history when the debt has been higher than this was the end of World War II.,debt,david-cote,President and CEO of Honeywell International,,none,0,0,0,1,0,a speech during a “Fix the Debt” press event,"<p> David Cote, &quot;<a href=""http://www.youtube.com/watch?v=349T1VgRhfs"">Fix the Debt&quot; forum</a>&nbsp;in Manchester, N.H., February. 11, 2013<br /> <br /> U.S. Department of the Treasury, <a href=""http://www.treasurydirect.gov/NP/BPDLogin?application=np"">The Debt to the Penny and Who Holds It</a>, Accessed February 13, 2013<br /> <br /> U.S. Department of the Treasury, <a href=""http://www.treasurydirect.gov/govt/reports/pd/histdebt/histdebt_histo5.htm"">Historical Debt Outstanding - Annual 2000-2012</a>, January 16, 2013<br /> <br /> U.S. Department of the Treasury, <a href=""http://www.treasurydirect.gov/govt/reports/pd/histdebt/histdebt_histo5.htm"">Historical Debt Outstanding - Annual 1950-1999</a>, August 18, 2008<br /> <br /> Congressional Budget Office, <a href=""http://www.cbo.gov/publication/43288"">The 2012 Long-Term Budget Outlook</a>, June 5, 2012<br /> <br /> Congressional Budget Office, Federal Debt Held by the Public, 1790 to 2011, June 5, 2012<br /> <br /> U.S. Department of the Treasury, <a href=""http://www.treasurydirect.gov/govt/reports/pd/histdebt/histdebt_histo1.htm"">Historical Debt Outstanding - Annual 1790-1849</a>, June 28, 2012<br /> <br /> The Atlantic, <a href=""http://www.theatlantic.com/business/archive/2012/11/the-long-story-of-us-debt-from-1790-to-2011-in-1-little-chart/265185/"">The Long Story of U.S. Debt, From 1790 to 2011, in 1 Little Chart</a>, November 13, 2012<br /> <br /> Forbes, <a href=""http://www.forbes.com/sites/johntharvey/2012/02/26/national-debt-not-largest/"">Why Our Current National Debt is not the Largest in History</a>, February 26, 2012<br /> <br /> Interview with John Harvey, professor of economics at Texas Christian University, February 12, 2013<br /> <br /> Email interview with Ron Haskins, senior economics fellow at the Brookings Institution, February 12, 2013</p>"
10039.json,mostly-true,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,"deficit,federal-budget,health-care",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech at Northwestern University,"<p>White House, <a href=""http://www.whitehouse.gov/the-press-office/2014/10/02/remarks-president-economy-northwestern-university"" style=""text-decoration:none;""><u>Remarks by the President on the Economy -- Northwestern University</u></a>, Oct. 2, 2014</p> <p>Congressional Budget Office,<a href=""http://www.cbo.gov/sites/default/files/amendreconprop.pdf"" style=""text-decoration:none;""><u> letter to Rep. Nancy Pelosi, D-Calif.</u></a>, March 20, 2010</p> <p>CBO, &quot;<a href=""http://www.cbo.gov/publication/45010"" style=""text-decoration:none;""><u>The Budget and Economic Outlook: 2014 to 2024</u></a>,&quot; Feb. 4, 2014</p> <p>CBO, &quot;<a href=""http://www.cbo.gov/sites/default/files/45229-UpdatedBudgetProjections_2.pdf"" style=""text-decoration:none;""><u>Updated Budget Projections: 2014 to 2024</u></a>,&quot; April 2014</p> <p>CBO, <a href=""http://www.cbo.gov/sites/default/files/45396-QFR-SBC.pdf"" style=""text-decoration:none;""><u>Senate Committee on the Budget hearing testimony,</u></a> June 10, 2014</p> <p>CBO, &quot;<a href=""http://www.cbo.gov/publication/45471"" style=""text-decoration:none;""><u>The 2014 Long-Term Budget Outlook</u></a>,&quot; July 15, 2014</p> <p>CBO, &quot;<a href=""http://www.cbo.gov/sites/default/files/12-13-ltbo.pdf"" style=""text-decoration:none;""><u>The Long-Term Budget Outlook,</u></a>&quot; Dec. 2007</p> <p>Associated Press, &quot;<a href=""http://bigstory.ap.org/article/cbo-deficits-drift-lower-lower-health-costs"" style=""text-decoration:none;""><u>CBO: Deficits to drift lower on lower health costs</u></a>,&quot; April 14, 2014</p> <p>Email interview, White House spokeswoman Jessica Santillo, Oct. 3, 2014</p> <p>Email interview, Jeffrey Clemens, University of California - San Diego economics professor, Oct. 6, 2014</p> <p>Email interview, Mark McClellan, Brookings Institution senior fellow, Oct. 6, 2014</p> <p>Email interview, Henry Aaron, Brookings Institution senior fellow, Oct. 6, 2014</p> <p>Email interview, David Rosnick, Center for Economic and Policy Research economist, Oct. 6, 2014</p> <p>Email interview, Paul Van de Water, budget expert at the Center on Budget and Policy Priorities, Oct. 6, 2014</p>"
2166.json,TRUE,"During the recession, the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.","economy,abc-news-week",george-will,Columnist,Maryland,columnist,7,6,3,5,1,"a roundtable discussion on ABC's ""This Week""","<p>George Will, <a href=""http://abcnews.go.com/ThisWeek/week-transcript-pelosi-gates/story?id=11298444&amp;page=3"">comments</a> during the roundtable segment of ABC&#39;s<em> This Week</em>, Aug. 1, 2010<br /> <br /> Bureau of Economic Analysis, <a href=""http://www.bea.gov/briefrm/saving.htm"">chart</a> on personal savings, accessed Aug. 2, 2010<br /> <br /> E-mail interview with Daniel Mitchell, senior fellow at the Cato Institute, Aug. 2, 2010<br /> <br /> E-mail interview with Dean Baker, co-director of the Center for Economic and Policy Research, Aug. 2, 2010<br /> <br /> E-mail interview with J.D. Foster, senior fellow with the Heritage Foundation, Aug. 2, 2010<br /> <br /> E-mail interview with Gary Burtless, senior fellow with the Brookings Institution, Aug. 2, 2010</p>"
1978.json,FALSE,On whether a U.S. Supreme Court nominee should be forthcoming at confirmation hearings.,"kagan-nomination,supreme-court",elena-kagan,U.S. solicitor general,New York,democrat,0,0,1,0,0,a law review article,"<p>U.S. Senate Judiciary Committee, hearings on Elena Kagan's nomination to the U.S. Supreme Court, June 29, 2010 (transcript accessed via CQ)<br /><br />The University of Chicago Law Review, <a href=""http://www.scotusblog.com/wp-content/uploads/2010/03/Confirmation-Messes.pdf"" target=""_blank"">Confirmation Messes, Old and New</a>, by Elena Kagan, Spring 1995, via SCOTUSblog<br /><br />SCOTUSblog, <a href=""http://www.scotusblog.com/2010/05/9750-words-on-elena-kagan/"" target=""_blank"">9750 Words on Elena Kagan</a>, May 8, 2010</p> <p>The New York Times,&nbsp; <a href=""http://www.nytimes.com/1987/10/24/us/bork-s-nomination-is-rejected-58-42-reagan-saddened.html"" target=""_blank"">Bork's nomination is rejected, 58-42; Reagan 'saddened,'</a> Oct.&nbsp; 24, 1987</p>"
3005.json,barely-true,Says one out of three U.S. homeless men is a veteran.,"poverty,veterans",texas-veterans-commission,,,none,1,0,0,0,0,a newspaper article.,"<p> CHALENG for Veterans Project, report, &quot;<a href=""http://www1.va.gov/HOMELESS/docs/chaleng/chaleng_sixteenth_annual_report.pdf"">THE SIXTEENTH ANNUAL PROGRESS REPORT COMMUNITY HOMELESSNESS ASSESSMENT, LOCAL EDUCATION AND NETWORKING GROUP (CHALENG) FOR VETERANS (FY 2009) SERVICES FOR HOMELESS VETERANS ASSESSMENT AND COORDINATION,</a> March 17, 2010 (accessed Dec. 28, 2010)</p> <p> <a href=""http://alt.coxnewsweb.com/statesman/politifact/12282010_lawrencecannresponsepftexas.html"">E-mail </a>(excerpted), response to PolitiFact Texas, Lawrence Cann, director of Street Soccer/Advocacy, HELP USA, New York, Dec. 28, 2010</p> <p> <a href=""http://alt.coxnewsweb.com/statesman/politifact/12282010_dennisculhanepftexas.html"">E-mail</a> (excerpted), Dennis P. Culhane, professor of Social Policy, School of Social Policy and Practice, University of Pennsylvania, response to PolitiFact Texas, Dec. 28, 2010</p> <p> <a href=""http://alt.coxnewsweb.com/statesman/politifact/12282010_marycunnighamresponsespftexas.html"">E-mails</a> (excerpted) and interview, Mary Cunningham, Senior Research Associate<br /> Metropolitan Housing and Communities Policy Center, Urban Institute, Washington, responses to PolitiFact Texas, Dec. 28 and 29, 2010</p> <p> <a href=""http://alt.coxnewsweb.com/statesman/politifact/121612282010_veteranscommissionpftexas.html"">E-mails</a> and <a href=""http://alt.coxnewsweb.com/statesman/politifact/12282010_duncanmcgheeresponsepftexas.html"">follow-up e-mail</a> (excerpted), Duncan McGhee, communications director, Texas Veterans Commission, Austin, Dec. 16, 28 and 29, 2010</p> <p> HelpUSA, web page, <a href=""http://www.helpusa.org/Programs/veterans_services%20"">&quot;Veteran Services&quot;</a> (accessed Dec. 27, 2010)</p> <p> Interview, Steve Berg, vice president of programs and policy, National Alliance to End Homelessness, Washington, Dec. 29, 2010</p> <p> Interview, Neil Donovan, executive director, National Coalition for the Homeless, Washington, Dec. 21, 2010</p> <p> Interviews and<a href=""http://alt.coxnewsweb.com/statesman/politifact/1221222010_briansullivanrepliespftexas.html""> </a><a href=""http://alt.coxnewsweb.com/statesman/politifact/1221222010_briansullivanrepliespftexas.html"">e-mails</a> (excerpted), Brian Sullivan, public affairs officer, Office of Public Affairs, HUD, Dec. 21 and 22, 27 and 28, 2010</p> <p> <em>Lubbock Avalanche-Journal</em>, news article, <a href=""http://lubbockonline.com/local-news/2010-12-05/high-unemployment-rate-reduced-state-resources-tough-veterans"">&quot;High unemployment rate, reduced state resources tough on veterans,&quot;</a> Dec. 5, 2010 (accessed Dec. 6, 2010)</p> <p> National Alliance to End Homelessness, report summary, <a href=""http://www.endhomelessness.org/content/article/detail/1839%20"">&quot;Vital Mission: Ending Homelessness Among Veterans,&quot; </a>Nov. 8, 2007 (accessed Dec. 29, 2010)</p> <p> U.S. Department of Housing and Urban Development, Office of Community Planning and Development, <a href=""http://www.hudhre.info/documents/5thHomelessAssessmentReport.pdf%20"">&quot;The 2009 Annual Homeless Assessment Report to Congress,&quot;</a> June 18, 2010 (fetched Dec. 21, 2010)</p> <p> U.S. Department of Veterans Affairs, report excerpt, <a href=""http://www.huduser.org/portal/publications/pdf/home_tech/tchap-11.pdf%20"">&quot;Chapter 11, Veterans,</a>&quot; 1999 and <a href=""http://www1.va.gov/opa/speeches/2010/12_7_2010.asp"">remarks</a>, Secretary Eric K. Shinseki, Department of Veterans Affairs, National Forum on Homelessness Among Veterans, Washington, Dec. 7, 2010 (accessed Dec. 21, 2010)</p> <p> U.S. Interagency Council on Homelessness, strategic plan, &quot;<a href=""http://www.usich.gov/PDF/OpeningDoors_2010_FSPPreventEndHomeless.pdf"">Opening Doors: Federal Strategic Plan to Prevent and End Homelessness</a>&quot;</p>"
9165.json,FALSE,Says Charlie Crist supports cuts to the Medicare Advantage program.,"health-care,medicare",republican-party-florida,,,republican,10,6,6,6,4,a Facebook post,"<p>Republican Party of Florida, <a href=""https://m.facebook.com/photo.php?fbid=10152129665629480&amp;set=a.10150146318989480.285082.10766454479&amp;type=1&amp;theater"">Facebook</a>, April 1, 2014</p> <p>Republican Party of Florida, <a href=""http://www.rpof.org/6-numbers-need-know-medicare-advantage-cuts/"">&quot;6 numbers you need to know about Medicare Advantage cuts,&quot; </a>March 13, 2014</p> <p>Gov. Rick Scott campaign website video,<a href=""http://www.rickscottforflorida.com/medicare-advantage-cuts-are-threat-to-all-of-us/""> &quot;Medicare Advantage cuts are threat to all of us,&quot; </a>March 25, 2014</p> <p>Congressional Budget Office, <a href=""http://www.cbo.gov/sites/default/files/cbofiles/attachments/43471-hr6079.pdf"">Letter to House Speaker John Boehner about cost of repeal of Affordable Care Act</a>, July 24, 2012</p> <p><em>Tampa Bay Times</em> The Buzz blog, <a href=""http://www.tampabay.com/blogs/the-buzz-florida-politics/content/rubio-crist-sound-health-care-jobs/2031857"">&quot;Rubio, Crist sound off on health care, jobs,&quot;</a> Dec. 3, 2009</p> <p><em>Miami Herald</em>, <a href=""http://miamiherald.typepad.com/nakedpolitics/2014/03/charlie-crists-obamacare-conundrum.html"">&quot;Charlie &nbsp;Crist&rsquo;s Obamacare conundrum,&quot;</a> March 16, 2014</p> <p><em>Miami Herald </em>Naked Politics blog, <a href=""http://miamiherald.typepad.com/nakedpolitics/2010/08/crist-flip-flop-563-i-would-have-voted-for-health-care-bill.html"">&quot;Charlie Crist&rsquo;s flip flop #563? &lsquo;I would have voted&rsquo; for health care bill,&quot;</a> Aug. 27, 2010</p> <p><em>Washington Post</em> Wonkblog,<a href=""http://www.washingtonpost.com/blogs/wonkblog/wp/2014/04/07/obama-administration-reverses-proposed-cut-to-medicare-plans/""> &quot;Obama administration reverses proposed cuts to Medicare plans,&quot; </a>April 7, 2014</p> <p>The Hill, <a href=""http://thehill.com/blogs/healthwatch/medicare/202702-obamas-new-healthcare-dilemma"">&quot;Obama&rsquo;s new health care dilemma,&quot; </a>April 6, 2014</p> <p>PolitiFact, <a href=""http://www.politifact.com/florida/statements/2010/sep/02/marco-rubio/rubio-says-crist-has-taken-six-different-positions/"">&quot;Marco Rubio says Charlie Crist has taken &lsquo;six different positions&rsquo; on the health care law,&quot; </a>Sept. 2, 2010</p> <p>PolitiFact, <a href=""http://www.politifact.com/truth-o-meter/statements/2012/aug/29/paul-ryan/paul-ryan-said-president-obama-funneled-716-billio/"">&quot;Paul Ryan said President Obama &lsquo;funneled&rsquo; $716 billion out of Medicare &lsquo;at the expense of the elderly,&rsquo;&quot;</a> Aug. 29, 2012</p> <p>PolitiFact, <a href=""http://www.politifact.com/florida/statements/2014/mar/03/rick-scott/rick-scott-says-medicare-rate-cuts-will-affect-sen/"">&quot;Rick Scott says Medicare rate cuts will affect seniors ability to keep their doctor,hospital, prevention services,&quot;</a> March 3, 2014</p> <p>PolitiFact, <a href=""http://www.politifact.com/florida/article/2014/mar/25/rick-scotts-political-committee-attacks-rival-char/"">&quot;Rick Scott ad attacks Charlie Crist on Obamacare,&quot; </a>March 25, 2014</p> <p>Interview, Kevin Cate, spokesman Charlie Crist campaign, April 7, 2014</p> <p>Interview, Susan Hepworth, spokeswoman Republican Party of Florida, April 7, 2014</p>"
2109.json,half-true,I think it is unacceptable for the Chinese today to be larger in wind power and in solar panels and photovoltaic manufacturing than all of Europe put together -- forget the United States.,energy,maurice-ferre,Former mayor of Miami,Florida,democrat,1,0,1,0,0,an editorial board meeting,"<p> The Economist, &quot;Blown Away: China and America added most wind capacity in 2009,&quot; Feb. 3, 2010<br /> <br /> European Photovoltaic Industry Association, <a href=""http://www.epia.org/fileadmin/EPIA_docs/public/Global_Market_Outlook_for_Photovoltaics_until_2014.pdf"">&quot;Global Market Outlook for Photovoltaics Until 2014,&quot; </a></p> <p> Keith Bradsher, The New York Times, &nbsp;<a href=""http://www.nytimes.com/2010/01/31/business/energy-environment/31renew.html"">&quot;China Leading Global Race to Make Clean Energy</a>,&quot; Jan. 30, 2010,&nbsp;<u><font color=""#800080"">&nbsp;</font></u></p> <p> Reuters, <a href=""http://uk.reuters.com/article/idUKLNE64P02U20100526"">&quot;Chinese eye domination of wind turbine market,&quot; </a>May 26, 2010</p> <p> SOLAR TODAY, e-mail interview with Seth Masia, deputy editor<br /> <br /> <a href=""http://www.seia.org/"">Solar Energy Industries Association</a><br /> <br /> Worldwatch Institute,<a href=""http://www.ren21.net/globalstatusreport/g2010.asp""> &quot;Global Status Report</a>,&quot; 2009</p> <p> YouTube.com, <a href=""http://www.youtube.com/watch?v=CpJz9givSwY"">Broward Politics: Senate candidate Maurice Ferre visits newspaper editorial board</a>,&nbsp;June 1, 2010</p> <p> European Photovoltaic Industry Association, <a href=""http://www.epia.org/fileadmin/EPIA_docs/public/Global_Market_Outlook_for_Photovoltaics_until_2014.pdf"">Global Market Outlook for Photovoltaics Until 2014</a>, May 2010 Update</p>"
10053.json,TRUE,Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.,"health-care,legal-issues,women",jeanne-shaheen,Senator,New Hampshire,democrat,3,0,4,2,0,a news release,"<p>Jeanne Shaheen for Senate, &quot;<a href=""http://jeanneshaheen.org/news/facts-browns-anti-choice-record/"" style=""text-decoration:none;""><u>The Facts on Brown&#39;s Anti-Choice Record</u></a>,&quot; Oct. 7, 2014</p> <p>Jeanne Shaheen for Senate, &quot;<a href=""http://jeanneshaheen.org/news/naral-pro-choice-america-pac-endorses-jeanne-shaheen/"" style=""text-decoration:none;""><u>NARAL Pro-Choice America PAC Endorses Jeanne Shaheen</u></a>,&quot; Sept. 29, 2014</p> <p>National Cancer Institute, <a href=""http://www.cancer.gov/cancertopics/factsheet/detection/mammograms"" style=""text-decoration:none;""><u>fact sheet on mammograms</u></a>, accessed Oct. 9, 2014</p> <p><a href=""http://www.gpo.gov/fdsys/pkg/CREC-2012-02-09/pdf/CREC-2012-02-09-pt1-PgS504-3.pdf#page=35"" style=""text-decoration:none;""><u>Text</u></a> of Blunt Amendment</p> <p><a href=""http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&amp;session=2&amp;vote=00024"" style=""text-decoration:none;""><u>Roll call vote</u></a> on Blunt Amendment</p> <p>PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2012/oct/30/barack-obama/barack-obama-critics-clash-whether-planned-parenth/"" style=""text-decoration:none;""><u>Barack Obama, critics clash on whether Planned Parenthood provides mammograms</u></a>,&quot; Oct. 30, 2012</p> <p>PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2014/jul/03/hillary-clinton/hillary-clinton-says-hobby-lobby-salesclerk-not-go/"" style=""text-decoration:none;""><u>Hillary Clinton says a Hobby Lobby salesclerk &#39;is not going to get&#39; contraception</u></a>,&quot; July 3, 2014</p> <p>Email interview with Paul A. Lombardo, specialist in medical law and ethics at Georgia State University, Oct. 9, 2014</p> <p>Email interview with Adam Sonfield, senior public policy associate at the Guttmacher Institute, Oct. 9, 2014</p> <p>Email interview with Susan T. Muskett, senior legislative counsel at the National Right to Life Committee, Oct. 9, 2014</p> <p>Email interview with Arthur Caplan, director of the division of medical ethics at New York University Langone Medical Center, Oct. 9, 2014</p> <p>Email interview with I. Glenn Cohen, Harvard Law School professor and director of the Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics, Oct. 9, 2014</p> <p>Email interview with Holly Fernandez Lynch, executive director of the Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics at Harvard Law School and the author of &nbsp;<a href=""http://mitpress.mit.edu/books/conflicts-conscience-health-care"" style=""text-decoration:none;""><u>Conflicts of Conscience in Health Care: An Institutional Compromise</u></a>, Oct. 9, 2014</p> <p>Email interview with Shripal Shah, spokesman Jeanne Shaheen, Oct. 9, 2014</p>"
9613.json,half-true,"At some point in their lives, 99% of women use birth control.",sexuality,susan-happ,Jefferson County District Attorney,Wisconsin,democrat,0,0,1,0,0,a press release,"<p><a href=""http://wispolitics.com/index.iml?Article=326457"">Press Release</a>, Susan Happ campaign, June 30, 2014</p> <p>Email, Josh Lease, spokesman, Susan Happ campaign, June 30, 2014</p> <p>The New York Times, <a href=""http://www.nytimes.com/2014/07/01/us/hobby-lobby-case-supreme-court-contraception.html"">&quot;Supreme Court rejects contraceptives mandate for some corporations,&quot; </a>June 30, 2014</p> <p>The New York Times, <a href=""http://www.nytimes.com/2014/07/02/upshot/how-hobby-lobby-ruling-could-limit-access-to-birth-control.html?ref=us"">&quot;How Hobby Lobby ruling could limit access to birth control,&quot; </a>June 30, 2014</p> <p><a href=""http://www.cdc.gov/nchs/data/ad/ad362.pdf"">&quot;Sexual behavior and selected health measures men and women 15-44 years of age, United States, 2002,&quot;</a> U.S. Centers for Disease Control and Prevention, Sept. 15, 2005</p> <p><a href=""http://www.cdc.gov/nchs/data/nhsr/nhsr062.pdf"">&quot;Contraceptive methods women have ever used: United States, 1982-2010,&quot; </a>, U.S. Centers for Disease Control and Prevention, Feb. 14, 2013.</p> <p><a href=""http://www.kaiserhealthnews.org/stories/2012/february/10/obama-contraception-rule-faq.aspx"">&quot;FAQ: The Obama Administration&rsquo;s compromise on contraception benefits,&quot;</a> Kaiser Health News, Feb. 11, 2012</p> <p><a href=""http://www.kaiserhealthnews.org/Daily-Reports/2012/February/09/GOP-attack-on-contraception-rule.aspx"">&quot;Congressional Republicans vow to overturn contraception rule,&quot;</a> Kaiser Health News, Feb. 9, 2012</p> <p><a href=""http://www.rollcall.com/news/boehner_house_will_undo_obama_birth_control_decision-212226-1.html"">&quot;House, Senate GOP leaders attack Obama birth control rule,&quot; </a>Roll Call, Feb. 8, 2012</p> <p><a href=""http://www.nap.edu/catalog.php?record_id=13181"">http://www.nap.edu/catalog.php?record_id=13181</a></p> <p>Cybercast News Service, <a href=""http://cnsnews.com/news/article/obama-refuted-cdc-report-not-true-99-women-have-used-contraceptives-139-have-never-had"">&quot;Obama refuted by CDC report: not true 99 % had ever used contraceptives; 13.9% have never had sex,&quot; </a>March 19, 2012</p> <p><a href=""http://www.cdc.gov/nchs/data/series/sr_23/sr23_029.pdf"">&quot;Use of contraception in the United States: 1982-2008,&quot;</a> U.S. Department of Health and Human Services, Centers for Disease Control and Prevention, August, 2010</p> <p><a href=""https://www.census.gov/population/age/data/2012comp.html"">&quot;Age and sex composition in the United States: 2012,&quot; </a>United States Census</p> <p><a href=""http://www.whitehouse.gov/the-press-office/2012/02/10/remarks-president-preventive-care"">Transcript, President Barack Obama news briefing, Feb. 10, 201</a>2</p>"
